@relation stock

@attribute Date date "yyyy-MM-dd"
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric

@data
2004-10-20,73.858,74.473,73.723,74.168
2004-10-21,73.813,74.115,73.197,73.565
2004-10-22,73.666,73.858,72.887,72.971
2004-10-25,72.949,74.233,72.904,73.841
2004-10-26,73.758,74.792,73.689,74.317
2004-10-27,73.966,75.379,73.898,75.154
2004-10-28,74.983,75.351,74.676,74.732
2004-10-29,74.65,75.068,74.275,74.944
2004-11-01,74.59,75.652,74.508,75.244
2004-11-02,74.776,76.17,74.732,75.543
2004-11-03,76.195,76.739,75.962,76.153
2004-11-04,76.029,77.406,75.836,77.139
2004-11-05,77.156,78.089,77.156,77.89
2004-11-08,77.24,78.242,77.24,77.966
2004-11-09,77.656,78.45,77.656,77.966
2004-11-10,77.591,78.742,77.591,78.166
2004-11-11,78.158,79.511,78.115,79.15
2004-11-12,79.043,79.743,78.959,79.592
2004-11-15,79.394,80.162,79.16,80.095
2004-11-16,79.534,79.743,79.036,79.235
2004-11-17,79.578,80.688,79.578,79.71
2004-11-18,79.627,79.911,79.351,79.41
2004-11-19,79.285,79.46,78.7,78.866
2004-11-22,78.742,79.66,78.627,79.418
2004-11-23,79.077,79.635,78.951,79.561
2004-11-24,79.36,79.986,79.36,79.71
2004-11-26,79.368,79.642,78.974,79.092
2004-11-29,79.277,80.48,79.277,79.743
2004-11-30,79.451,79.869,78.69,78.69
2004-12-01,78.91,80.22,78.884,80.063
2004-12-02,79.869,80.811,79.734,79.961
2004-12-03,80.62,81.522,80.62,81.063
2004-12-06,80.897,81.749,80.704,81.555
2004-12-07,81.58,82.041,80.154,80.245
2004-12-08,80.519,81.288,79.97,80.704
2004-12-09,80.328,81.497,79.92,81.42
2004-12-10,80.245,81.821,80.245,80.721
2004-12-13,80.873,81.164,80.228,80.537
2004-12-14,80.411,81.58,80.402,81.255
2004-12-15,80.928,81.58,80.838,81.274
2004-12-16,80.828,81.956,80.828,81.374
2004-12-17,80.997,81.831,80.328,80.328
2004-12-20,80.455,81.473,80.455,80.62
2004-12-21,80.653,81.121,80.588,81.015
2004-12-22,81.288,81.813,81.238,81.506
2004-12-23,81.412,81.831,81.412,81.596
2004-12-27,81.573,81.805,81.312,81.412
2004-12-28,81.33,82.291,81.303,82.082
2004-12-29,81.673,82.223,81.667,81.982
2004-12-30,81.915,82.668,81.889,82.082
2004-12-31,82.33,82.592,82.24,82.313
2005-01-03,82.642,82.751,81.205,81.622
2005-01-04,81.613,82.182,80.596,80.746
2005-01-05,80.662,81.689,80.494,80.581
2005-01-06,80.612,80.981,80.202,80.328
2005-01-07,80.581,80.828,79.719,79.979
2005-01-10,79.979,80.236,79.528,79.892
2005-01-11,79.892,79.986,79.085,79.326
2005-01-12,79.326,79.561,78.543,79.502
2005-01-13,79.651,80.328,78.242,78.866
2005-01-14,78.498,78.7,78.115,78.575
2005-01-18,78.197,79.609,78.176,79.243
2005-01-19,79.285,79.451,77.597,77.739
2005-01-20,77.331,78.358,77.322,77.656
2005-01-21,77.656,77.907,77.011,77.139
2005-01-24,77.406,77.531,76.622,76.645
2005-01-25,76.805,77.312,76.779,76.983
2005-01-26,77.075,77.547,76.771,76.779
2005-01-27,76.402,77.002,76.355,76.805
2005-01-28,77.388,78.15,77.222,77.565
2005-01-31,78.197,78.45,77.699,78.006
2005-02-01,78.214,78.49,77.966,78.373
2005-02-02,78.308,78.785,78.184,78.742
2005-02-03,78.382,78.443,77.708,78.106
2005-02-04,77.665,79.108,77.656,78.919
2005-02-07,78.785,79.243,78.767,78.935
2005-02-08,78.725,79.027,78.598,78.598
2005-02-09,78.608,79.184,77.273,77.406
2005-02-10,77.614,77.739,77.075,77.456
2005-02-11,77.406,78.467,77.24,77.907
2005-02-14,77.789,78.507,77.789,78.133
2005-02-15,78.074,79.051,78.057,78.767
2005-02-16,78.682,79.301,78.658,79.009
2005-02-17,78.91,79.126,78.275,78.282
2005-02-18,78.282,78.7,77.28,77.881
2005-02-22,77.379,78.074,77.011,77.086
2005-02-23,77.065,77.187,76.445,76.902
2005-02-24,76.805,77.732,76.694,77.358
2005-02-25,77.114,77.488,77.065,77.488
2005-02-28,77.265,77.456,77.164,77.303
2005-03-01,77.358,78.015,77.312,77.907
2005-03-02,77.449,78.265,77.449,77.591
2005-03-03,77.781,77.833,76.987,77.164
2005-03-04,77.606,77.807,77.122,77.131
2005-03-07,77.114,77.248,76.48,76.488
2005-03-08,76.57,77.287,76.57,76.93
2005-03-09,76.838,77.656,76.829,77.114
2005-03-10,77.114,77.488,76.894,77.164
2005-03-11,77.029,77.164,76.153,76.411
2005-03-14,76.402,76.856,76.402,76.739
2005-03-15,76.821,77.047,76.153,76.302
2005-03-16,75.771,76.32,75.361,75.693
2005-03-17,75.561,75.719,74.9,75.034
2005-03-18,75.034,75.068,74.392,74.549
2005-03-21,74.668,75.385,74.543,74.741
2005-03-22,74.827,75.434,74.536,74.732
2005-03-23,75.125,76.129,75,75.585
2005-03-24,75.818,76.445,75.736,75.736
2005-03-28,75.745,76.512,75.67,76.02
2005-03-29,75.771,76.045,75.301,75.652
2005-03-30,75.418,75.886,75.418,75.719
2005-03-31,75.534,76.328,75.334,76.302
2005-04-01,76.393,76.622,75.184,75.518
2005-04-04,75.518,75.67,74.961,75.418
2005-04-05,75.343,75.427,74.536,74.792
2005-04-06,74.358,74.635,74.074,74.317
2005-04-07,74.317,74.483,73.565,73.849
2005-04-08,73.713,73.866,73.064,73.148
2005-04-11,72.94,73.114,71.885,71.978
2005-04-12,71.727,72.011,71.117,71.602
2005-04-13,71.61,71.786,70.341,70.617
2005-04-14,70.665,71.319,69.697,69.841
2005-04-15,66.375,66.517,63.737,64.045
2005-04-18,64.423,64.922,63.579,64.005
2005-04-19,64.279,64.464,62.834,63.026
2005-04-20,63.026,63.353,59.997,60.129
2005-04-21,60.947,61.876,60.789,61.814
2005-04-22,61.831,62.375,61.172,61.966
2005-04-25,62.826,63.229,61.831,62.301
2005-04-26,62.36,64.279,62.334,62.983
2005-04-27,63.203,64.447,63.043,64.339
2005-04-28,64.339,64.387,63.168,63.386
2005-04-29,64.339,64.361,63.386,63.778
2005-05-02,64.196,64.539,63.487,63.885
2005-05-03,64.113,64.26,63.402,63.855
2005-05-04,63.963,64.464,63.877,64.361
2005-05-05,65.13,65.224,62.903,63.043
2005-05-06,63.095,63.394,62.6,62.818
2005-05-09,62.842,63.012,62.382,62.609
2005-05-10,62.417,62.427,60.99,61.207
2005-05-11,61.48,61.532,60.547,61.189
2005-05-12,61.4,61.622,60.538,60.64
2005-05-13,60.562,61.676,60.554,61.089
2005-05-16,61.032,62.2,61.032,62.074
2005-05-17,61.732,62.149,61.231,62.033
2005-05-18,62.628,64.145,62.366,63.76
2005-05-19,63.877,64.831,63.77,64.43
2005-05-20,64.529,64.529,63.76,63.803
2005-05-23,63.713,64.251,63.461,63.885
2005-05-24,63.579,63.885,63.095,63.302
2005-05-25,62.976,63.487,62.769,63.461
2005-05-26,63.837,64.638,63.703,64.413
2005-05-27,64.387,64.495,63.903,64.378
2005-05-31,64.378,64.638,63.043,63.085
2005-06-01,63.103,64.712,63.103,64.17
2005-06-02,64.088,64.621,64.028,64.589
2005-06-03,64.346,64.378,63.244,63.285
2005-06-06,63.294,63.379,62.558,62.628
2005-06-07,62.628,63.536,62.628,62.66
2005-06-08,62.752,62.961,62.319,62.459
2005-06-09,62.275,63.02,61.984,62.568
2005-06-10,62,62.667,61.876,62.433
2005-06-13,62.21,63.402,62.167,62.667
2005-06-14,62.667,62.983,62.399,62.534
2005-06-15,63.211,63.877,62.752,63.713
2005-06-16,63.794,64.505,63.72,64.339
2005-06-17,64.883,64.905,63.778,63.786
2005-06-20,63.487,64.279,63.103,63.919
2005-06-21,64.045,64.297,63.555,63.803
2005-06-22,64.152,64.705,64.02,64.487
2005-06-23,64.138,64.269,62.676,62.97
2005-06-24,62.769,62.961,61.792,61.801
2005-06-27,61.801,62.433,61.373,61.692
2005-06-28,61.649,62.876,61.332,62.876
2005-06-29,62.842,63.193,62.309,62.391
2005-06-30,62.459,63.034,61.849,61.956
2005-07-01,62.041,62.903,62.041,62.352
2005-07-05,62.109,62.6,61.923,62.451
2005-07-06,62.459,63.585,62.128,63.302
2005-07-07,62.752,64.739,62.628,64.613
2005-07-08,64.613,66.4,64.413,66.215
2005-07-11,66.3,66.4,65.564,65.932
2005-07-12,66.133,67.212,66.116,66.835
2005-07-13,67.769,68.264,67.769,68.01
2005-07-14,68.469,69.031,68.469,68.822
2005-07-15,68.83,69.097,68.071,68.787
2005-07-18,68.46,70.091,68.204,68.312
2005-07-19,70.743,71.069,69.888,69.888
2005-07-20,69.473,70.943,69.297,70.642
2005-07-21,70.642,70.935,69.642,70.476
2005-07-22,70.126,70.665,70.024,70.509
2005-07-25,70.126,70.576,70.075,70.308
2005-07-26,70.265,70.433,70.015,70.241
2005-07-27,69.976,70.25,69.148,70.032
2005-07-28,69.765,70.117,69.533,69.976
2005-07-29,69.555,70.1,69.489,69.688
2005-08-01,69.305,70.015,69.181,69.665
2005-08-02,69.533,70.024,69.341,69.563
2005-08-03,69.563,70.308,69.397,70.184
2005-08-04,69.933,70.049,69.289,69.407
2005-08-05,69.097,69.925,69.08,69.606
2005-08-08,69.65,70.049,69.323,69.606
2005-08-09,69.642,70.1,69.255,69.726
2005-08-10,69.85,70.148,68.448,68.487
2005-08-11,68.413,69.097,68.155,69.023
2005-08-12,68.596,68.954,68.523,68.632
2005-08-15,68.387,69.255,68.148,68.89
2005-08-16,68.532,68.83,67.711,67.886
2005-08-17,67.969,68.422,67.502,67.886
2005-08-18,67.72,68.469,67.47,67.763
2005-08-19,67.938,69.555,67.769,69.106
2005-08-22,69.097,69.599,68.347,68.972
2005-08-23,69.054,69.424,68.138,68.496
2005-08-24,68.08,68.806,67.828,67.902
2005-08-25,68.01,68.01,67.401,67.72
2005-08-26,67.479,67.653,67.017,67.117
2005-08-29,66.799,68.264,66.717,67.92
2005-08-30,67.638,67.638,66.783,67.25
2005-08-31,67.093,67.461,66.692,67.321
2005-09-01,66.935,67.07,66.25,66.418
2005-09-02,66.384,66.809,66.349,66.349
2005-09-06,66.552,67.794,66.552,67.653
2005-09-07,67.384,67.746,67.07,67.62
2005-09-08,67.871,68.071,67.22,67.47
2005-09-09,67.519,68.046,67.235,68.003
2005-09-12,67.661,68.56,67.638,68.037
2005-09-13,68.046,68.046,67.235,67.429
2005-09-14,67.429,67.969,67.151,67.202
2005-09-15,67.161,67.344,66.526,66.809
2005-09-16,67.117,67.22,66.66,67.078
2005-09-19,66.582,66.783,65.976,66.326
2005-09-20,66.192,66.508,65.659,65.714
2005-09-21,65.13,65.518,64.606,64.765
2005-09-22,64.765,65.55,64.546,65.307
2005-09-23,64.883,65.224,64.712,65.13
2005-09-26,65.391,65.472,64.238,64.638
2005-09-27,64.439,65.632,64.43,65.122
2005-09-28,65.181,66.578,65.181,66.384
2005-09-29,66.175,67.259,65.857,67.101
2005-09-30,66.817,67.22,66.777,66.985
2005-10-03,66.985,67.303,66.384,67.179
2005-10-04,67.344,68.029,66.743,66.892
2005-10-05,66.892,67.369,66.435,66.651
2005-10-06,66.651,67.026,65.714,66.552
2005-10-07,67.009,67.737,66.879,67.22
2005-10-10,67.838,68.555,67.702,67.845
2005-10-11,68.68,69.743,68.448,69.464
2005-10-12,69.097,69.248,68.43,68.632
2005-10-13,68.221,69.473,68.221,68.641
2005-10-14,68.972,69.062,68.138,68.762
2005-10-17,68.772,69.297,68.413,68.963
2005-10-18,70.418,70.642,69.599,69.707
2005-10-19,68.814,70.308,68.787,70.283
2005-10-20,70.14,70.299,69.206,69.449
2005-10-21,69.373,70.14,69.231,69.581
2005-10-24,69.432,69.816,68.972,69.697
2005-10-25,69.373,70.1,69.062,69.606
2005-10-26,69.282,70.032,69.072,69.19
2005-10-27,68.914,69.248,68.68,68.731
2005-10-28,68.739,68.83,67.22,67.987
2005-10-31,68.064,68.722,67.886,68.371
2005-11-01,68.347,68.596,67.878,68.13
2005-11-02,67.801,68.38,67.337,67.685
2005-11-03,68.095,69.333,67.894,69.198
2005-11-04,69.231,69.555,69.015,69.305
2005-11-07,69.39,70.015,69.364,69.816
2005-11-08,69.65,70.057,69.397,69.432
2005-11-09,69.062,69.581,68.881,69.172
2005-11-10,69.054,70.392,68.722,70.131
2005-11-11,70.308,70.843,70.265,70.601
2005-11-14,70.35,70.976,70.234,70.44
2005-11-15,70.166,71.727,70.166,71.419
2005-11-16,71.353,72.297,71.302,72.262
2005-11-17,71.962,72.629,71.61,72.555
2005-11-18,73.483,73.483,72.785,73.288
2005-11-21,73.148,73.373,72.655,72.887
2005-11-22,72.545,73.547,72.545,73.474
2005-11-23,73.582,74.642,73.439,74.15
2005-11-25,74.275,74.584,73.997,74.15
2005-11-28,74.15,74.676,74.106,74.409
2005-11-29,74.466,75.1,74.333,74.399
2005-11-30,74.358,74.851,74.09,74.233
2005-12-01,74.441,74.935,74.358,74.491
2005-12-02,74.317,74.441,73.784,74.024
2005-12-05,73.813,74.024,73.239,73.841
2005-12-06,73.949,75.017,73.949,74.433
2005-12-07,74.317,75.084,73.858,74.082
2005-12-08,73.957,74.241,72.371,73.064
2005-12-09,72.48,72.731,72.088,72.622
2005-12-12,72.655,72.94,71.61,71.778
2005-12-13,70.558,70.891,69.726,69.898
2005-12-14,69.85,70.1,69.265,69.415
2005-12-15,69.206,69.833,69.097,69.75
2005-12-16,70.049,70.14,69.305,69.615
2005-12-19,69.498,69.806,69.015,69.106
2005-12-20,69.265,69.39,68.523,68.872
2005-12-21,68.855,70.14,68.855,69.407
2005-12-22,68.982,69.498,68.722,69.489
2005-12-23,70.14,70.308,69.635,69.707
2005-12-27,69.707,70.558,69.213,69.297
2005-12-28,69.348,69.78,69.141,69.39
2005-12-29,69.141,69.355,68.655,68.806
2005-12-30,68.347,68.881,68.102,68.641
2006-01-03,68.847,68.929,67.479,68.523
2006-01-04,68.641,68.89,67.911,68.43
2006-01-05,67.969,69.222,67.629,68.89
2006-01-06,70.1,71,69.65,70.935
2006-01-09,70.057,70.35,69.625,69.916
2006-01-10,69.432,70.241,69.407,70.2
2006-01-11,70.45,70.818,69.642,70.283
2006-01-12,69.991,70.109,69.642,69.78
2006-01-13,69.305,69.679,68.89,69.449
2006-01-17,69.141,69.441,68.922,69.305
2006-01-18,70.14,70.726,69.743,69.976
2006-01-19,70.257,70.467,69.323,69.381
2006-01-20,69.341,69.348,67.845,67.938
2006-01-23,67.911,68.404,67.569,67.979
2006-01-24,67.964,68.596,67.47,67.511
2006-01-25,67.676,68.155,67.311,67.56
2006-01-26,68.054,68.177,67.293,67.401
2006-01-27,67.429,68.28,67.429,67.653
2006-01-30,66.978,68.312,66.978,68.164
2006-01-31,68.054,68.469,67.778,67.886
2006-02-01,67.552,68.67,67.344,68.422
2006-02-02,68.01,68.13,67.552,67.828
2006-02-03,67.259,67.445,66.569,66.777
2006-02-06,66.752,66.761,65.908,66.392
2006-02-07,66.384,66.96,66.215,66.677
2006-02-08,67.284,67.552,67,67.47
2006-02-09,67.47,67.47,66.384,67.134
2006-02-10,67.134,68.019,66.97,67.911
2006-02-13,67.911,68.395,66.952,67.17
2006-02-14,67.259,68.01,67.093,67.711
2006-02-15,67.519,68.054,67.22,67.511
2006-02-16,67.369,67.56,66.908,67.56
2006-02-17,67.56,67.661,66.908,67.392
2006-02-21,66.884,67.429,66.777,67.22
2006-02-22,66.799,68.177,66.777,67.928
2006-02-23,67.801,67.92,66.835,66.97
2006-02-24,67.344,67.344,66.677,66.884
2006-02-27,66.777,67.545,66.761,67.212
2006-02-28,66.884,67.259,66.561,67
2006-03-01,66.97,67.479,66.617,66.717
2006-03-02,66.427,66.978,66.418,66.752
2006-03-03,66.392,67.493,66.392,66.769
2006-03-06,66.725,67.337,66.717,66.799
2006-03-07,66.809,67.461,66.684,67.044
2006-03-08,67.009,68.138,67.009,67.753
2006-03-09,67.854,68.454,67.47,67.653
2006-03-10,67.661,68.68,67.661,68.112
2006-03-13,68.102,68.806,68.01,68.413
2006-03-14,68.064,69.297,68.029,69.206
2006-03-15,69.015,69.941,69.006,69.625
2006-03-16,69.665,69.906,68.982,69.198
2006-03-17,69.599,69.65,69.155,69.555
2006-03-20,69.397,69.933,69.297,69.765
2006-03-21,69.991,70.968,69.789,69.982
2006-03-22,69.599,70.71,69.599,70.517
2006-03-23,70.332,70.367,69.248,69.473
2006-03-24,69.297,69.906,69.297,69.65
2006-03-27,69.289,69.524,68.954,69.373
2006-03-28,69.19,69.635,68.713,68.83
2006-03-29,68.641,69.765,68.641,69.415
2006-03-30,69.206,69.888,69.163,69.473
2006-03-31,69.265,69.806,68.713,68.863
2006-04-03,69.072,69.798,69.015,69.355
2006-04-04,69.348,69.957,69.141,69.679
2006-04-05,69.581,70.517,69.572,70.283
2006-04-06,69.888,70.409,69.606,69.982
2006-04-07,69.806,69.976,68.839,68.872
2006-04-10,68.695,69.089,68.469,68.555
2006-04-11,68.329,68.523,67.429,67.763
2006-04-12,67.72,67.946,67.329,67.429
2006-04-13,67.785,68.972,67.737,68.454
2006-04-17,68.404,69.239,67.969,68.17
2006-04-18,68.38,69.75,68.221,69.563
2006-04-19,70.1,70.14,67.854,68.356
2006-04-20,68.177,69.181,68.17,68.487
2006-04-21,68.881,68.89,67.955,68.186
2006-04-24,67.886,68.814,67.72,68.56
2006-04-25,68.43,69.222,68.138,69.031
2006-04-26,69.172,69.707,69.062,69.599
2006-04-27,69.054,70.476,69.054,70.042
2006-04-28,69.735,69.824,68.454,68.756
2006-05-01,68.963,69.563,68.555,68.662
2006-05-02,68.56,69.089,68.469,68.822
2006-05-03,68.922,69.549,68.847,69.054
2006-05-04,69.198,69.381,68.806,68.83
2006-05-05,69.265,69.589,69.054,69.54
2006-05-08,68.972,69.489,68.722,69.213
2006-05-09,68.881,69.549,68.806,69.498
2006-05-10,69.498,69.581,68.972,69.222
2006-05-11,69.015,69.381,68.847,68.855
2006-05-12,68.863,69.883,68.722,68.762
2006-05-15,68.302,69.432,68.302,69.213
2006-05-16,69.305,69.516,68.532,68.604
2006-05-17,68.264,68.648,67.653,67.863
2006-05-18,67.22,67.928,66.826,67.353
2006-05-19,67.519,67.638,66.392,67.036
2006-05-22,66.66,67.085,66.3,66.817
2006-05-23,67.009,67.886,66.498,66.66
2006-05-24,66.26,66.835,66.016,66.617
2006-05-25,66.709,66.952,66.508,66.917
2006-05-26,66.935,67.519,66.552,67.429
2006-05-30,67.093,67.603,66.927,66.935
2006-05-31,66.927,67.493,66.475,66.717
2006-06-01,66.709,67.529,66.643,67.376
2006-06-02,67.22,67.269,66.09,66.427
2006-06-05,66.05,66.835,65.976,66.016
2006-06-06,66.016,66.717,65.55,66.598
2006-06-07,66.617,67.42,66.067,66.09
2006-06-08,65.589,66.45,64.088,64.323
2006-06-09,64.495,65.216,64.339,64.821
2006-06-12,64.821,65.206,64.306,64.315
2006-06-13,64.413,65.075,64.145,64.238
2006-06-14,64.238,65.005,64.238,64.889
2006-06-15,65.005,65.784,64.251,65.597
2006-06-16,65.499,65.572,64.775,65.09
2006-06-19,65.047,65.381,64.58,64.855
2006-06-20,64.997,65.381,64.505,65.122
2006-06-21,65.122,65.597,65.114,65.381
2006-06-22,65.264,65.44,64.297,64.456
2006-06-23,64.423,64.997,64.244,64.378
2006-06-26,64.332,64.731,64.13,64.423
2006-06-27,64.565,64.796,63.729,63.988
2006-06-28,63.903,63.963,63.51,63.929
2006-06-29,64.205,64.965,63.929,64.789
2006-06-30,64.883,65.075,64.122,64.145
2006-07-03,64.747,65.356,64.52,65.147
2006-07-05,65.13,65.456,64.731,64.939
2006-07-06,64.789,65.572,64.775,65.206
2006-07-07,65.206,65.206,63.563,63.812
2006-07-10,63.612,64.152,63.353,64.02
2006-07-11,63.671,63.996,62.993,63.855
2006-07-12,63.518,63.713,62.476,63.026
2006-07-13,62.636,62.86,61.649,61.991
2006-07-14,61.991,62.041,61.265,61.432
2006-07-17,61.248,61.74,61.125,61.54
2006-07-18,61.54,62.14,60.73,62.009
2006-07-19,63.461,64.346,63.461,63.518
2006-07-20,63.236,63.361,62.793,63.026
2006-07-21,63.034,63.043,62.21,62.511
2006-07-24,62.558,63.585,62.558,63.453
2006-07-25,63.453,63.803,62.885,63.369
2006-07-26,63.026,63.713,62.926,63.32
2006-07-27,63.32,64.539,63.253,63.585
2006-07-28,63.778,64.546,63.68,64.26
2006-07-31,63.829,64.712,63.585,64.638
2006-08-01,64.005,64.613,63.253,63.579
2006-08-02,63.635,64.238,63.627,63.729
2006-08-03,63.461,64.07,62.542,63.737
2006-08-04,64.005,64.106,62.893,63.386
2006-08-07,63.15,63.627,62.86,63.06
2006-08-08,63.15,63.68,62.717,62.903
2006-08-09,63.095,63.695,62.953,62.953
2006-08-10,62.793,63.527,62.667,63.244
2006-08-11,62.91,63.276,62.793,63.026
2006-08-14,63.503,64.705,63.128,64.028
2006-08-15,64.214,64.413,63.72,64.361
2006-08-16,64.697,66.199,64.589,66.041
2006-08-17,65.908,66.435,65.572,66.277
2006-08-18,66.283,66.777,65.659,66.717
2006-08-21,66.392,66.7,65.857,66.199
2006-08-22,66.199,66.427,65.642,65.925
2006-08-23,65.925,66.357,65.481,65.689
2006-08-24,65.883,66.384,65.857,66.283
2006-08-25,66.133,66.799,66.082,66.7
2006-08-28,66.725,67.193,66.598,67.07
2006-08-29,66.851,68.037,66.851,67.969
2006-08-30,67.854,68.204,67.502,67.82
2006-08-31,67.886,68.054,67.452,67.612
2006-09-01,67.746,68.112,67.479,67.979
2006-09-05,67.794,68.086,67.303,67.511
2006-09-06,67.044,67.376,66.943,67.036
2006-09-07,66.717,67.117,66.224,66.3
2006-09-08,66.467,67.519,66.26,67.353
2006-09-11,67.303,67.801,67.009,67.577
2006-09-12,67.753,68.89,67.685,68.704
2006-09-13,68.68,69.054,68.338,68.648
2006-09-14,68.387,69.305,68.256,68.863
2006-09-15,69.481,69.798,69.132,69.255
2006-09-18,68.938,69.481,68.613,68.67
2006-09-19,68.448,68.548,67.987,68.362
2006-09-20,68.78,69.967,68.641,69.656
2006-09-21,68.982,69.516,67.928,68.148
2006-09-22,68.264,68.569,67.645,67.811
2006-09-25,68.177,68.704,67.871,68.469
2006-09-26,68.387,69.023,68.221,68.89
2006-09-27,68.469,69.031,68.229,68.548
2006-09-28,68.347,68.762,68.239,68.46
2006-09-29,68.387,69.132,68.28,68.422
2006-10-02,68.271,68.863,68.12,68.362
2006-10-03,68.371,68.686,68.102,68.177
2006-10-04,68.177,69.516,68.164,69.39
2006-10-05,69.148,69.481,68.972,69.239
2006-10-06,69.248,69.957,68.89,69.424
2006-10-09,69.424,70.207,69.305,70.14
2006-10-10,69.898,70.665,69.772,70.299
2006-10-11,70.265,70.71,69.967,70.299
2006-10-12,70.308,70.891,70.224,70.726
2006-10-13,70.517,71.987,70.509,71.878
2006-10-16,71.878,73.148,71.602,72.406
2006-10-17,72.088,73.429,71.994,72.605
2006-10-18,75.578,76.856,74.926,75
2006-10-19,74.983,75.971,74.576,75.034
2006-10-20,75.184,75.736,74.776,75.552
2006-10-23,75.191,76.821,75.161,76.455
2006-10-24,75.91,76.779,75.818,76.393
2006-10-25,76.162,76.813,75.935,76.679
2006-10-26,76.679,76.764,76.195,76.437
2006-10-27,75.91,76.729,75.635,75.785
2006-10-30,74.983,76.821,74.983,76.402
2006-10-31,76.402,77.388,76.402,77.095
2006-11-01,77.24,77.388,76.402,76.655
2006-11-02,76.655,76.779,76.195,76.554
2006-11-03,76.622,77.104,76.138,76.328
2006-11-06,76.402,77.44,76.402,77.322
2006-11-07,77.172,77.989,77.164,77.449
2006-11-08,77.029,77.591,76.829,77.312
2006-11-09,77.312,77.817,77.131,77.172
2006-11-10,77.075,77.114,76.512,76.622
2006-11-13,76.445,77.18,76.328,76.879
2006-11-14,76.821,77.897,76.528,77.897
2006-11-15,77.725,77.89,77.273,77.746
2006-11-16,77.717,78.158,77.322,78.049
2006-11-17,78.006,78.533,77.915,78.334
2006-11-20,78.158,78.324,77.665,77.865
2006-11-21,77.665,78.015,77.531,77.725
2006-11-22,77.575,78.275,77.488,78.089
2006-11-24,77.699,78.282,77.639,77.949
2006-11-27,77.413,77.857,76.085,76.364
2006-11-28,75.693,76.463,75.509,76.277
2006-11-29,76.277,76.536,75.994,76.42
2006-11-30,76.277,77.222,76.195,76.756
2006-12-01,76.739,76.748,75.61,76.195
2006-12-04,77.24,78.45,77.029,78.081
2006-12-05,78.081,79.027,78.024,78.892
2006-12-06,78.892,79.217,78.498,78.591
2006-12-07,78.49,78.849,78.115,78.682
2006-12-08,78.197,78.816,78.049,78.373
2006-12-11,78.259,78.785,78.124,78.19
2006-12-12,78.158,79.201,77.907,78.591
2006-12-13,79.142,79.602,78.91,79.135
2006-12-14,79.301,79.927,78.943,79.627
2006-12-15,79.836,79.994,79.368,79.543
2006-12-18,79.285,80.294,79.16,79.696
2006-12-19,79.41,80.486,79.251,80.162
2006-12-20,80.245,80.581,79.911,80.162
2006-12-21,79.979,80.581,79.768,80.086
2006-12-22,79.953,80.144,79.528,79.534
2006-12-26,79.326,80.003,79.259,79.877
2006-12-27,80.411,81.188,80.386,81.081
2006-12-28,81.088,81.33,80.889,80.971
2006-12-29,80.997,81.73,80.853,81.121
2007-01-03,81.147,82.167,80.379,81.22
2007-01-04,81.205,82.492,80.897,82.089
2007-01-05,81.497,81.789,80.919,81.347
2007-01-08,82.25,83.084,82.124,82.584
2007-01-09,82.732,83.777,82.724,83.561
2007-01-10,82.25,82.707,81.775,82.575
2007-01-11,82.668,83.416,82.25,82.377
2007-01-12,82.658,83.244,82.25,82.951
2007-01-16,83,84.202,82.916,84.187
2007-01-17,84.079,84.252,83.168,83.516
2007-01-18,83.336,83.46,82.592,83.042
2007-01-19,79.326,80.873,78.951,80.303
2007-01-22,80.511,81.188,80.262,81.088
2007-01-23,80.919,81.312,80.328,81.063
2007-01-24,81.063,81.482,80.644,81.33
2007-01-25,81.181,81.765,81.181,81.42
2007-01-26,81.429,81.689,80.863,81.374
2007-01-29,81.58,82.385,81.374,82.283
2007-01-30,82.307,83.042,82.25,82.977
2007-01-31,82.498,83.068,82.124,82.791
2007-02-01,82.642,82.817,81.797,82.668
2007-02-02,82.751,83.276,82.569,82.807
2007-02-05,82.807,83.87,82.584,83.819
2007-02-06,83.5,83.835,83.119,83.377
2007-02-07,83.336,83.8,82.77,83.119
2007-02-08,82.584,83.284,82.377,83.184
2007-02-09,83.099,83.251,81.673,82.291
2007-02-12,82.498,82.834,82.015,82.313
2007-02-13,82.33,82.45,81.667,82.073
2007-02-14,82.25,83.024,82.041,82.834
2007-02-15,82.716,83.099,82.232,82.598
2007-02-16,82.77,82.876,82.358,82.658
2007-02-20,82.385,83.051,82.291,82.959
2007-02-21,82.584,82.977,82.415,82.741
2007-02-22,82.498,83.084,81.641,82.25
2007-02-23,82.167,82.198,81.338,81.605
2007-02-26,81.712,81.712,80.545,80.919
2007-02-27,80.162,80.17,77.556,78.459
2007-02-28,78.25,78.567,77.214,77.606
2007-03-01,75.361,77.699,74.123,77.047
2007-03-02,76.821,77.131,75.855,75.902
2007-03-05,75.361,76.948,75.235,76.664
2007-03-06,77.156,78.398,77.039,78.324
2007-03-07,78.467,79.201,78.176,78.443
2007-03-08,78.91,79.178,77.248,77.656
2007-03-09,78.057,78.49,77.505,77.89
2007-03-12,77.897,78.635,77.631,78.582
2007-03-13,78.373,78.884,77.341,77.413
2007-03-14,77.364,78.516,76.902,78.29
2007-03-15,77.989,78.467,77.739,78.034
2007-03-16,78.866,78.866,77.673,77.865
2007-03-19,78.45,78.759,77.982,78.482
